Limit,Age,Fam_veh,Drive_dist,Sick12,Sick24,Range_hrs,Muzzleloader,Archery,Utilized,Past_max,COUNTY
0,44,1,30.5,1,0,0,0,0,0.59,0,Wilkes
0,40,2,26.5,3,5,0,0,0,0.59,1,Lincoln
0,43,1,26,0,2,0,0,0,0.46,1,Lincoln
0,47,1,33.9,1,2,0,0,0,0.59,0,Hancock
0,42,2,27.9,4,6,0,0,0,0.52,0,Warren
0,42,1,25.4,0,0,0,0,0,0.55,0,Greene
0,33,1,14,3,7,0,0,0,0.49,1,Hancock
0,49,1,33.7,3,5,0,0,0,0.5,0,Taliaferro
0,47,1,32.8,2,3,0,0,1,0.5,0,Taliaferro
0,49,1,32.9,0,0,0,0,0,0.52,0,Warren
0,39,1,25.3,0,0,0,0,1,0.64,1,Wilkes
0,42,2,26.2,6,9,0,0,0,0.43,0,Taliaferro
0,52,1,38.6,0,0,0,0,0,0.59,1,Taliaferro
0,45,1,30.3,1,0,0,0,0,0.5,0,Warren
0,46,1,33.2,1,2,0,0,0,0.46,1,Jasper
0,51,1,34.7,0,0,0,0,0,0.53,0,Hancock
0,50,1,38.5,2,3,0,0,0,0.57,0,Hancock
0,40,1,22,2,6,0,0,0,0.5,0,Jasper
0,47,1,37,2,5,0,0,0,0.45,1,Hancock
0,50,1,35.9,4,5,0,0,1,0.54,1,Jasper
0,53,1,38.6,0,3,0,0,0,0.55,0,Warren
0,45,1,28.1,0,2,0,0,0,0.46,1,Greene
0,43,1,26.1,2,3,0,0,1,0.62,0,Greene
0,51,1,43.2,2,5,0,0,0,0.48,0,Lincoln
0,51,1,34.6,3,7,0,0,0,0.57,0,Hancock
0,41,1,25,0,0,0,0,0,0.42,0,Lincoln
0,47,1,32.8,5,11,0,0,0,0.63,1,Lincoln
0,51,1,35.7,0,0,0,0,1,0.5,1,Taliaferro
0,47,1,34.5,0,1,0,0,1,0.42,0,Wilkes
0,40,1,25.7,0,0,0,0,0,0.49,1,Greene
0,37,1,21.2,0,0,0,0,0,0.56,0,Warren
0,38,2,25.2,1,0,0,0,0,0.55,0,Greene
0,43,1,26.6,5,7,0,0,0,0.52,1,Jasper
0,44,1,31.3,3,5,0,0,0,0.53,0,Jasper
0,46,1,29.8,0,0,0,0,0,0.49,0,Wilkes
0,43,1,28.3,0,1,0,0,0,0.51,1,Lincoln
0,39,1,20.5,3,7,0,0,0,0.47,0,Warren
0,48,1,33.7,2,3,0,0,0,0.54,1,Warren
0,43,1,26.8,0,2,0,0,1,0.46,0,Lincoln
0,52,1,40.8,3,6,0,0,0,0.52,0,Warren
0,36,1,24.4,1,0,0,0,1,0.42,0,Warren
0,48,1,35,0,2,0,0,1,0.56,1,Greene
0,40,1,22.2,2,6,0,0,0,0.44,0,Hancock
0,41,1,22.5,1,4,0,0,1,0.58,0,Lincoln
0,49,1,37.1,4,4,0,0,0,0.58,0,Lincoln
0,39,2,24.8,2,3,0,0,0,0.5,0,Greene
0,54,1,39,2,1,0,0,0,0.6,0,Warren
0,42,2,24.7,1,5,0,0,1,0.53,1,Jasper
0,46,1,31.6,3,6,0,0,1,0.54,1,Lincoln
0,44,2,29.7,0,0,0,0,0,0.48,0,Lincoln
0,47,1,31.7,4,7,0,0,0,0.65,0,Jasper
0,41,1,28.4,1,2,0,0,0,0.53,0,Wilkes
0,44,2,28.2,1,2,0,0,0,0.58,1,Greene
0,36,1,22.6,2,6,0,0,0,0.47,0,Greene
0,53,2,39.1,0,0,0,0,1,0.5,0,Wilkes
0,46,1,32.7,3,2,0,0,0,0.54,0,Hancock
0,48,1,33.1,0,0,0,0,0,0.43,0,Jasper
0,49,1,39.9,1,3,0,0,0,0.42,0,Hancock
0,45,1,27.9,1,3,0,0,1,0.53,0,Greene
0,46,1,36.2,1,4,0,0,1,0.5,0,Wilkes
0,54,1,38.4,0,0,0,0,0,0.46,0,Taliaferro
0,48,1,35.1,2,4,0,0,0,0.52,1,Lincoln
0,40,1,23.7,3,4,0,0,0,0.5,0,Hancock
0,43,1,25.6,1,2,0,0,0,0.46,1,Lincoln
0,47,1,37.2,0,0,0,0,0,0.53,0,Jasper
0,48,1,35,0,0,0,0,0,0.51,0,Wilkes
0,41,1,22.9,2,3,0,0,0,0.48,1,Wilkes
0,41,1,23,0,0,0,0,0,0.51,0,Wilkes
0,49,1,34.8,0,1,0,0,1,0.52,0,Lincoln
0,46,1,35.3,1,2,0,0,0,0.54,1,Jasper
0,36,2,20.3,0,1,0,0,0,0.52,1,Wilkes
0,41,1,30.7,2,2,0,0,0,0.58,0,Wilkes
0,42,1,28.4,0,0,0,0,1,0.55,1,Hancock
0,43,1,28.4,2,6,0,0,1,0.56,0,Taliaferro
0,50,1,37.9,1,3,0,0,0,0.5,0,Taliaferro
0,43,2,28.1,2,5,0,0,0,0.47,1,Lincoln
0,48,1,35,0,0,0,0,0,0.56,1,Hancock
0,42,2,28.9,1,1,0,0,0,0.5,0,Warren
0,41,1,26.7,2,3,0,0,0,0.63,0,Wilkes
0,41,1,24.8,4,6,0,0,0,0.44,0,Greene
0,44,1,33.4,4,7,0,0,1,0.39,0,Jasper
0,53,1,38.8,3,3,0,0,1,0.52,0,Greene
0,44,1,27.8,0,1,0,0,0,0.48,0,Wilkes
0,39,1,22.1,0,0,0,0,0,0.49,0,Warren
0,45,1,30.1,3,6,0,0,0,0.49,0,Taliaferro
0,39,1,24.5,1,1,0,0,0,0.51,0,Greene
0,42,2,24.2,1,0,0,0,0,0.49,0,Greene
0,45,1,28.7,0,0,0,0,0,0.49,0,Taliaferro
0,42,1,31.4,0,0,0,0,1,0.49,1,Warren
0,52,1,40.1,3,8,0,0,0,0.54,0,Jasper
0,44,1,33.9,0,2,0,0,0,0.44,0,Jasper
0,52,2,38.5,2,4,0,0,0,0.44,0,Taliaferro
0,41,1,23.5,0,2,0,0,0,0.51,0,Wilkes
0,55,1,40.2,2,4,0,0,0,0.57,0,Greene
0,44,1,30.6,2,2,0,0,0,0.53,0,Greene
0,54,1,39.4,2,5,0,0,0,0.46,0,Lincoln
0,42,1,24.8,3,6,0,0,0,0.52,0,Taliaferro
0,49,1,32.7,0,0,0,0,0,0.56,0,Lincoln
0,41,1,22.9,2,4,0,0,0,0.51,0,Warren
0,44,1,31.9,0,0,0,0,0,0.54,0,Wilkes
0,32,2,14.6,0,0,0,0,0,0.57,0,Greene
0,39,1,24.7,2,1,0,0,0,0.48,0,Taliaferro
0,43,1,25.1,4,5,0,0,0,0.51,0,Greene
0,37,1,25.2,1,3,0,0,0,0.59,0,Taliaferro
0,50,1,33.9,3,6,0,0,0,0.49,0,Wilkes
0,42,1,24.6,2,4,0,0,0,0.47,0,Jasper
0,43,2,27.2,1,3,0,0,0,0.59,1,Wilkes
0,41,2,22.5,4,6,0,0,0,0.43,0,Greene
0,42,1,26.3,6,10,0,0,0,0.56,0,Wilkes
0,46,2,29,0,1,0,0,0,0.46,0,Lincoln
0,46,1,31,1,4,0,0,0,0.58,0,Taliaferro
0,49,1,35.5,4,6,0,0,0,0.49,0,Lincoln
0,44,1,26.9,0,0,0,0,0,0.51,0,Lincoln
0,50,1,33.7,0,0,0,0,1,0.42,0,Jasper
0,35,1,16.6,0,0,0,0,1,0.48,0,Warren
0,40,1,24.4,1,5,0,0,0,0.49,0,Jasper
0,50,1,38.8,0,3,0,0,1,0.62,0,Wilkes
0,47,2,31.7,3,5,0,0,0,0.54,0,Hancock
0,51,1,41.4,2,4,0,0,1,0.54,0,Greene
0,49,1,32.8,0,0,0,0,0,0.57,0,Taliaferro
0,39,1,25.2,5,9,0,0,0,0.48,0,Wilkes
0,44,1,30.5,2,5,0,0,0,0.52,0,Lincoln
0,41,1,22.9,3,4,0,0,0,0.54,0,Lincoln
0,46,1,31.5,4,6,0,0,0,0.5,1,Lincoln
0,49,1,33.8,0,0,0,0,0,0.57,1,Greene
0,39,1,26.3,1,1,0,0,0,0.56,1,Hancock
0,48,2,36.6,4,8,0,0,0,0.44,0,Taliaferro
0,37,1,19.1,0,1,0,0,0,0.52,0,Warren
0,49,1,33.5,2,5,31,1,0,0.56,1,Lincoln
0,38,1,20.5,1,0,0,0,0,0.47,1,Lincoln
0,43,2,27.8,2,4,0,0,1,0.58,0,Warren
0,38,1,20.7,3,7,0,0,0,0.5,0,Warren
0,44,1,26.5,0,0,0,0,0,0.54,0,Taliaferro
0,40,1,21.6,3,5,0,0,0,0.48,1,Lincoln
0,46,1,36.2,2,4,0,0,0,0.54,0,Jasper
0,48,1,30.7,0,0,0,0,0,0.54,0,Jasper
0,40,1,23,1,2,0,0,0,0.62,0,Jasper
0,46,2,32.8,0,4,0,0,0,0.63,0,Jasper
0,41,1,24.7,1,3,0,0,0,0.51,1,Greene
0,52,1,37,0,2,0,0,0,0.53,0,Taliaferro
0,48,2,36.5,2,3,0,0,0,0.56,0,Greene
0,44,2,29.4,3,8,0,0,0,0.49,0,Warren
0,31,1,14.5,2,4,0,0,0,0.52,1,Taliaferro
0,32,2,15.4,5,8,0,0,0,0.52,1,Warren
0,42,1,26.8,0,2,0,0,0,0.54,1,Hancock
0,50,1,36.1,2,3,0,0,0,0.6,0,Jasper
0,37,1,21.6,3,7,0,0,0,0.5,0,Warren
0,45,1,30.9,2,3,0,0,1,0.6,0,Taliaferro
0,41,1,23.7,0,4,0,0,0,0.53,0,Warren
0,49,1,34.8,1,0,0,0,0,0.59,0,Greene
0,44,1,26.9,5,5,0,0,0,0.48,0,Greene
0,36,1,17.7,0,0,0,0,0,0.47,0,Warren
0,44,1,27.3,0,2,0,0,0,0.48,1,Greene
0,38,2,20.6,0,0,0,0,0,0.47,0,Warren
0,49,2,34.2,0,2,0,0,0,0.53,0,Lincoln
0,45,2,35.1,2,5,0,0,1,0.55,0,Jasper
0,39,1,28.7,1,5,0,0,0,0.45,0,Lincoln
0,42,1,28.6,0,0,0,0,0,0.44,1,Lincoln
0,36,1,17.1,1,0,0,0,0,0.54,1,Wilkes
0,44,1,26.9,0,2,0,0,0,0.49,1,Jasper
0,47,1,31.9,1,2,0,0,0,0.56,0,Hancock
0,52,1,39.5,0,0,0,0,0,0.42,0,Wilkes
0,43,2,28.4,4,7,0,0,0,0.48,0,Warren
0,37,1,22.1,3,5,0,0,0,0.46,0,Jasper
0,44,1,34.7,3,6,0,0,0,0.53,0,Hancock
0,39,1,24.2,0,0,0,0,0,0.51,0,Greene
0,42,1,28.3,1,0,0,0,0,0.5,0,Wilkes
0,47,1,34.6,0,0,0,0,0,0.46,1,Greene
0,46,1,32.7,0,0,0,0,0,0.51,0,Jasper
0,51,1,39.1,3,5,0,0,0,0.54,0,Greene
0,51,1,39.1,1,3,0,0,0,0.61,1,Greene
0,46,1,28.3,5,9,0,0,0,0.48,0,Taliaferro
0,40,1,23.3,0,0,0,0,1,0.43,0,Wilkes
0,43,1,31.1,0,2,0,0,0,0.54,1,Lincoln
0,44,1,27,3,6,0,0,0,0.44,0,Hancock
0,44,1,26.7,0,0,0,0,1,0.59,0,Hancock
0,49,1,31.8,1,4,0,0,0,0.51,0,Taliaferro
0,43,1,34.5,0,3,0,0,0,0.53,0,Warren
0,40,1,29,0,0,0,0,0,0.58,0,Lincoln
0,49,1,33.3,6,11,0,0,0,0.48,0,Warren
0,45,2,31.2,3,6,0,0,0,0.55,0,Hancock
0,37,2,23.2,0,1,0,0,0,0.57,0,Jasper
0,49,1,36.7,2,5,0,0,0,0.52,0,Taliaferro
0,46,1,30.1,5,8,0,0,0,0.35,0,Warren
0,41,2,25.1,5,8,0,0,0,0.49,0,Taliaferro
0,45,1,33.9,0,3,0,0,0,0.54,0,Lincoln
0,50,1,35,1,5,0,0,0,0.55,1,Lincoln
0,39,1,23.6,0,0,0,0,0,0.54,0,Wilkes
0,38,1,21.2,3,4,0,0,0,0.53,0,Taliaferro
0,32,1,20.2,3,6,0,0,0,0.54,0,Jasper
0,52,1,39.7,4,6,0,0,0,0.62,0,Lincoln
0,50,1,34.1,0,1,19,1,0,0.51,0,Jasper
0,50,1,39.1,0,1,0,0,0,0.48,0,Warren
0,48,1,37.6,0,1,0,0,0,0.6,1,Lincoln
0,46,2,34.2,1,2,0,0,0,0.54,0,Wilkes
0,44,1,30,3,5,0,0,0,0.55,1,Hancock
0,43,1,27.7,0,1,0,0,0,0.56,0,Greene
0,49,1,35.7,0,0,0,0,1,0.61,0,Warren
0,49,1,37.7,2,3,0,0,0,0.42,0,Greene
0,39,1,22.3,2,4,0,0,1,0.44,0,Lincoln
0,38,1,25.5,0,2,0,0,0,0.59,0,Wilkes
0,44,2,27.4,1,3,0,0,0,0.55,0,Jasper
0,48,1,33.6,1,5,0,0,0,0.56,0,Warren
0,42,1,29.6,3,4,0,0,0,0.63,0,Greene
0,45,1,34,0,0,0,0,0,0.37,0,Wilkes
0,45,1,28,0,0,0,0,0,0.46,0,Hancock
0,36,2,23.2,0,0,0,0,0,0.59,1,Lincoln
0,49,1,33,2,6,0,0,0,0.58,0,Hancock
0,39,1,23.2,3,7,0,0,0,0.54,1,Wilkes
0,47,1,32.5,2,1,0,0,0,0.55,0,Greene
0,48,1,34.4,0,3,0,0,0,0.47,0,Warren
0,42,2,24.9,3,3,0,0,0,0.53,0,Warren
0,41,1,24.2,1,2,0,0,0,0.54,1,Wilkes
0,38,1,25,6,12,0,0,0,0.43,1,Greene
0,44,1,26.5,2,1,0,0,0,0.56,0,Greene
0,42,1,25.6,3,7,0,0,1,0.55,0,Warren
0,49,1,33.4,2,4,0,0,0,0.57,0,Greene
0,42,1,26,0,0,0,0,0,0.55,0,Wilkes
0,47,1,31,2,4,0,0,0,0.56,0,Taliaferro
0,48,1,32.4,2,2,0,0,1,0.48,0,Taliaferro
0,50,2,38.3,0,0,0,0,1,0.5,1,Jasper
0,44,1,32.7,0,0,0,0,1,0.66,0,Jasper
0,42,1,25.1,0,0,0,0,0,0.48,0,Greene
0,49,2,37.8,4,5,0,0,1,0.53,0,Warren
0,40,2,22.9,2,3,0,0,1,0.55,0,Greene
0,46,1,30.5,4,8,0,0,0,0.53,0,Greene
0,44,1,27.8,3,2,0,0,0,0.51,0,Jasper
0,51,1,36.8,0,1,0,0,1,0.61,1,Greene
0,47,1,31.8,1,8,0,0,0,0.54,0,Lincoln
0,45,1,37,3,5,0,0,0,0.49,1,Greene
0,45,1,30.6,3,5,0,0,0,0.48,0,Wilkes
0,44,1,29.6,2,5,0,0,0,0.6,0,Lincoln
0,48,1,34.7,3,4,0,0,1,0.56,1,Jasper
0,51,2,36.6,0,0,0,0,0,0.47,1,Lincoln
0,46,1,33.7,2,2,0,0,0,0.53,0,Taliaferro
0,48,1,36.1,0,0,0,0,0,0.53,1,Lincoln
0,51,2,36.5,3,4,0,0,0,0.58,0,Taliaferro
0,55,1,39.8,0,0,0,0,0,0.6,0,Taliaferro
0,41,1,24.1,0,1,0,0,1,0.55,1,Jasper
0,53,1,37.9,2,4,0,0,0,0.5,1,Lincoln
0,49,1,35.7,0,0,0,0,0,0.45,0,Warren
0,48,2,32.2,1,1,0,0,0,0.45,0,Warren
0,40,2,22.9,3,6,0,0,0,0.46,1,Taliaferro
0,51,1,40.9,2,10,0,0,0,0.48,0,Greene
0,45,1,28,1,2,0,0,0,0.53,1,Lincoln
0,46,1,31.2,0,0,0,0,0,0.43,0,Taliaferro
0,50,1,34.9,0,3,0,0,0,0.55,0,Hancock
0,49,1,33.2,2,3,0,0,0,0.45,0,Jasper
0,40,2,26.4,2,6,0,0,0,0.59,1,Lincoln
0,47,1,34.8,2,4,0,0,0,0.57,0,Jasper
0,43,1,25.6,0,5,0,0,0,0.5,0,Warren
0,44,1,28.1,2,4,0,0,0,0.54,0,Wilkes
0,50,1,35.8,3,6,0,0,0,0.53,0,Lincoln
0,39,1,21.6,2,3,0,0,0,0.58,1,Greene
0,41,1,26.7,3,7,0,0,1,0.47,0,Lincoln
0,41,1,24.8,0,0,0,0,1,0.56,0,Lincoln
0,54,1,38.7,2,3,0,0,1,0.45,0,Greene
0,44,1,26.5,0,0,0,0,0,0.44,0,Lincoln
0,49,2,34.8,2,1,0,0,0,0.52,0,Taliaferro
0,48,1,34.6,0,0,0,0,1,0.39,0,Hancock
0,43,1,32.4,0,2,0,0,0,0.51,1,Lincoln
0,42,1,27.4,5,10,0,0,1,0.44,0,Wilkes
0,46,1,29.8,0,2,0,0,0,0.41,0,Greene
0,55,1,41.4,3,5,0,0,0,0.52,0,Jasper
0,45,1,28.9,1,3,0,0,0,0.61,0,Taliaferro
0,41,1,24.2,4,8,0,0,0,0.44,0,Jasper
0,45,1,29.3,0,2,0,0,0,0.52,1,Taliaferro
0,42,2,25.4,3,6,0,0,0,0.53,0,Greene
0,41,1,25.7,1,5,0,0,0,0.48,0,Greene
0,49,1,35.3,5,8,0,0,0,0.53,0,Hancock
0,50,1,36.5,1,3,0,0,0,0.51,0,Warren
0,46,1,29.1,5,8,0,0,0,0.44,0,Hancock
0,29,1,11.2,0,2,0,0,0,0.5,0,Greene
0,41,1,25.9,0,0,0,0,0,0.51,0,Jasper
0,46,2,31.1,5,7,0,0,0,0.49,0,Jasper
0,46,1,30.2,3,5,0,0,1,0.45,0,Hancock
0,40,1,26,1,1,0,0,0,0.47,0,Greene
0,41,2,26.9,2,0,0,0,0,0.54,0,Warren
0,41,1,28.2,6,12,0,0,0,0.54,1,Lincoln
0,40,1,28.1,0,1,0,0,0,0.49,1,Wilkes
0,41,1,26.2,3,4,0,0,0,0.43,0,Jasper
0,47,1,34.3,4,7,0,0,0,0.44,0,Greene
0,49,1,36.9,1,4,0,0,0,0.5,1,Hancock
0,41,1,28.8,0,0,0,0,0,0.53,0,Warren
0,46,1,29.2,0,0,0,0,0,0.56,0,Warren
0,43,1,27,0,1,0,0,0,0.57,0,Jasper
0,46,1,28.7,4,4,0,0,0,0.56,1,Warren
0,45,1,29.7,1,3,0,0,0,0.44,1,Hancock
0,44,1,33.2,1,3,0,0,0,0.44,1,Taliaferro
0,53,1,37.5,2,6,0,0,0,0.55,1,Taliaferro
0,43,1,26.5,0,1,0,0,0,0.52,0,Wilkes
0,38,2,18.9,0,4,0,0,0,0.54,0,Wilkes
0,48,2,30.8,2,2,0,0,0,0.45,0,Warren
0,39,1,26.6,3,5,0,0,0,0.57,1,Warren
0,41,1,31.2,0,0,0,0,0,0.49,0,Greene
0,43,1,26.1,2,5,0,0,0,0.51,1,Greene
0,55,1,39.7,3,6,0,0,0,0.47,1,Jasper
0,47,1,33.4,5,10,0,0,0,0.56,0,Hancock
0,32,1,17.9,0,2,0,0,0,0.47,1,Greene
0,41,1,29.5,3,6,0,0,0,0.43,0,Wilkes
0,48,2,36.7,2,6,0,0,1,0.37,0,Taliaferro
0,42,1,25.1,0,0,0,0,1,0.61,0,Lincoln
0,41,1,25.6,0,2,0,0,0,0.59,0,Jasper
0,46,1,31.1,0,0,0,0,0,0.45,0,Hancock
0,41,1,27.1,0,0,0,0,0,0.52,0,Jasper
0,48,1,35.1,0,0,0,0,0,0.51,0,Taliaferro
0,40,1,26.1,0,3,0,0,0,0.48,0,Jasper
0,49,1,36.9,1,4,0,0,0,0.61,1,Hancock
0,48,1,33.8,0,0,0,0,0,0.48,1,Wilkes
0,50,1,43.5,3,5,0,0,0,0.58,0,Greene
0,50,2,39.5,0,0,0,0,0,0.54,1,Lincoln
0,50,1,35.7,0,1,0,0,0,0.53,0,Warren
0,40,2,26.4,7,11,0,0,0,0.58,0,Jasper
0,43,2,25.8,4,8,0,0,0,0.45,0,Greene
0,44,1,30.2,2,6,0,0,0,0.54,1,Wilkes
0,56,1,41.6,1,3,0,0,0,0.55,0,Jasper
0,38,1,19.5,3,3,0,0,1,0.61,0,Warren
0,58,1,43.7,6,12,0,0,0,0.55,1,Jasper
0,51,1,36.4,5,11,0,0,0,0.38,1,Wilkes
0,48,1,33.9,0,1,0,0,0,0.48,0,Lincoln
0,46,1,29.4,1,2,0,0,0,0.51,1,Taliaferro
0,40,1,27.8,0,0,0,0,0,0.56,0,Hancock
0,42,1,26.2,1,1,0,0,0,0.56,1,Jasper
0,46,1,29.5,0,0,0,0,0,0.57,0,Lincoln
0,55,1,42.2,0,0,0,0,0,0.54,1,Lincoln
0,46,1,32.4,0,0,0,0,0,0.65,0,Taliaferro
0,36,1,16.9,1,0,0,0,0,0.51,0,Jasper
0,41,1,24.3,1,3,0,0,0,0.59,0,Hancock
0,45,1,32.8,4,7,0,0,0,0.37,0,Warren
0,50,2,37.7,0,0,0,0,0,0.51,0,Jasper
0,50,1,38.9,3,5,0,0,0,0.62,0,Greene
0,41,1,24.8,0,0,0,0,0,0.46,0,Taliaferro
0,39,1,22.6,0,0,0,0,0,0.46,0,Warren
0,44,1,29.7,0,2,0,0,0,0.53,0,Wilkes
0,36,1,24.4,3,6,0,0,0,0.62,0,Hancock
0,41,1,26.1,1,4,0,0,0,0.44,0,Jasper
0,35,1,23.7,3,7,0,0,0,0.45,0,Warren
0,40,2,23.2,0,0,0,0,0,0.56,0,Lincoln
0,46,1,29.2,0,3,0,0,0,0.51,0,Taliaferro
0,42,2,27.9,0,0,0,0,0,0.46,0,Warren
0,55,1,49.8,2,2,0,0,0,0.57,1,Lincoln
0,37,1,19.9,0,1,0,0,0,0.61,0,Warren
0,42,1,24.9,0,1,0,0,1,0.57,0,Warren
0,47,1,33.3,0,0,0,0,0,0.48,1,Lincoln
0,53,2,42,0,0,0,0,0,0.49,0,Warren
0,35,1,24.2,2,6,0,0,0,0.42,0,Jasper
0,48,1,35.9,0,2,0,0,0,0.55,0,Wilkes
0,45,1,29,0,1,0,0,0,0.5,0,Greene
0,42,1,27.8,3,3,0,0,0,0.5,1,Jasper
0,47,1,31.4,2,5,0,0,0,0.64,0,Wilkes
0,39,2,25.4,1,0,0,0,0,0.49,0,Taliaferro
0,45,2,30.9,4,4,0,0,1,0.54,0,Greene
0,32,1,14.7,3,7,0,0,0,0.51,0,Taliaferro
0,38,1,19.9,0,1,0,0,0,0.56,0,Lincoln
0,42,1,28.3,1,2,0,0,0,0.61,0,Warren
0,44,1,27.8,0,0,0,0,0,0.56,0,Wilkes
0,47,1,35.5,0,3,0,0,0,0.53,0,Jasper
0,54,2,38.7,0,0,0,0,0,0.57,1,Jasper
0,36,1,20.2,4,5,0,0,0,0.44,0,Hancock
0,47,1,33.4,0,0,0,0,0,0.47,0,Warren
0,49,1,34.9,1,5,0,0,0,0.49,0,Greene
0,49,1,33.1,0,2,0,0,0,0.49,0,Wilkes
0,43,1,25.5,0,0,0,0,0,0.45,0,Jasper
0,40,1,23.8,2,3,0,0,0,0.55,0,Hancock
0,50,1,34,6,10,0,0,0,0.45,0,Wilkes
0,45,1,28.7,0,0,0,0,0,0.64,0,Jasper
0,41,2,25.2,0,0,0,0,0,0.49,1,Taliaferro
0,45,1,27.1,0,4,0,0,1,0.41,0,Warren
0,41,1,24.5,2,4,0,0,0,0.44,0,Lincoln
0,51,1,35.2,0,2,0,0,0,0.56,0,Warren
0,43,1,31.1,0,1,0,0,1,0.47,1,Wilkes
0,49,1,33.1,0,0,0,0,1,0.52,0,Greene
0,39,1,27.9,3,8,0,0,0,0.52,0,Hancock
0,41,1,22.5,2,4,0,0,0,0.56,1,Greene
0,45,1,30,1,3,0,0,0,0.52,0,Greene
0,39,1,24.2,2,1,0,0,0,0.49,0,Hancock
0,44,1,27.9,0,0,0,0,0,0.6,0,Taliaferro
0,38,1,26,4,9,0,0,0,0.57,0,Wilkes
0,53,1,37,2,3,0,0,0,0.45,1,Greene
0,43,1,28.5,0,3,0,0,0,0.51,0,Taliaferro
0,39,1,24.9,1,0,6,1,0,0.48,0,Hancock
0,45,1,29.7,2,2,0,0,0,0.59,0,Lincoln
0,43,1,28.2,4,7,0,0,0,0.53,1,Greene
0,50,1,37.7,3,7,0,0,1,0.52,1,Lincoln
0,39,1,24.2,0,0,0,0,0,0.51,0,Wilkes
0,40,1,24.4,2,4,0,0,0,0.6,0,Hancock
0,44,1,26.4,0,0,0,0,0,0.51,0,Jasper
0,48,2,33,2,4,0,0,0,0.54,0,Wilkes
0,39,1,21.8,2,3,0,0,0,0.52,0,Lincoln
0,55,1,40.8,2,4,0,0,0,0.44,0,Warren
0,36,1,18.1,2,5,0,0,0,0.51,0,Lincoln
0,46,1,29.9,2,3,0,0,0,0.54,0,Greene
0,46,1,32.9,3,5,0,0,1,0.5,0,Hancock
0,48,1,36.3,3,4,0,0,0,0.44,1,Warren
0,44,1,31.2,0,0,0,0,0,0.53,0,Taliaferro
0,42,1,28.8,2,4,0,0,0,0.48,0,Wilkes
0,43,1,25.8,5,10,0,0,1,0.6,1,Hancock
0,49,1,38.7,3,4,0,0,0,0.53,0,Greene
0,53,1,39.5,0,0,0,0,1,0.47,0,Hancock
0,44,1,29.2,0,2,25,1,0,0.52,0,Warren
0,44,1,28.9,6,9,0,0,0,0.47,0,Lincoln
0,44,1,30.4,2,0,0,0,0,0.59,1,Taliaferro
0,52,1,35.8,2,4,0,0,0,0.48,0,Greene
0,41,1,23.9,0,0,0,0,0,0.48,1,Jasper
0,43,1,31.7,4,8,0,0,0,0.55,1,Wilkes
0,42,1,24.4,2,2,0,0,0,0.55,0,Hancock
0,49,1,36.2,2,5,0,0,0,0.49,0,Jasper
0,40,1,26.1,0,0,0,0,1,0.46,0,Jasper
0,42,1,24.6,1,6,0,0,1,0.54,0,Taliaferro
0,42,1,30.8,1,0,0,0,1,0.55,0,Greene
0,43,1,29.1,0,0,0,0,0,0.48,0,Greene
0,46,1,30.9,2,7,0,0,0,0.44,0,Greene
0,40,1,28.9,3,4,0,0,0,0.49,0,Jasper
0,39,1,22.3,2,4,0,0,0,0.45,0,Taliaferro
0,48,1,31.3,0,0,0,0,0,0.47,1,Hancock
0,49,2,37.9,1,2,0,0,0,0.64,0,Lincoln
0,46,1,35.1,0,0,0,0,0,0.5,0,Warren
0,42,1,29.4,3,6,0,0,0,0.66,0,Taliaferro
0,45,1,28.8,4,6,0,0,0,0.48,0,Lincoln
0,42,1,24.9,0,0,0,0,0,0.55,0,Jasper
0,43,1,26.1,0,0,0,0,0,0.52,0,Taliaferro
0,48,1,33.5,0,0,0,0,0,0.53,1,Lincoln
0,43,1,27.2,1,0,0,0,1,0.49,0,Lincoln
0,31,2,16.8,0,2,0,0,0,0.58,0,Taliaferro
0,40,1,26.4,4,5,0,0,0,0.52,0,Lincoln
0,38,1,21.5,2,4,0,0,0,0.61,1,Jasper
0,43,1,25.4,0,0,0,0,0,0.55,0,Jasper
0,45,1,33.6,3,3,0,0,0,0.47,1,Jasper
0,40,2,21.5,0,0,0,0,0,0.51,0,Jasper
0,44,1,29.4,2,4,0,0,0,0.46,0,Hancock
0,37,1,20.6,0,0,0,0,0,0.61,0,Hancock
0,50,1,35.5,3,6,0,0,0,0.52,1,Warren
0,50,1,36.3,0,0,0,0,0,0.55,0,Wilkes
0,41,1,27.6,0,3,0,0,0,0.55,0,Taliaferro
0,39,1,20.3,0,2,0,0,0,0.51,0,Greene
0,48,2,32.3,2,5,0,0,0,0.43,0,Wilkes
0,46,1,31.2,0,0,0,0,0,0.52,1,Jasper
0,43,1,27.7,0,0,0,0,0,0.46,1,Hancock
0,51,1,42.1,3,5,0,0,0,0.53,0,Lincoln
0,45,1,28.9,2,4,0,0,0,0.45,0,Greene
0,48,2,33.5,0,0,0,0,1,0.49,0,Jasper
0,42,1,29.7,2,6,0,0,0,0.5,0,Warren
0,40,1,27,1,1,0,0,0,0.55,0,Greene
0,48,1,31.6,4,7,0,0,0,0.47,1,Hancock
0,43,1,27.6,3,6,0,0,0,0.59,1,Hancock
0,42,1,24.3,3,4,0,0,1,0.41,0,Hancock
0,48,1,32,1,4,0,0,0,0.51,0,Hancock
0,44,1,27.3,4,2,0,0,1,0.38,0,Jasper
